Rank,LastName,FirstName,Team,Pos,GP,TOI,GF,GA,GF60,GA60,GF%,TM GF60,TM GA60,TM GF%,GF60 RelTM,GA60 RelTM,GF% RelTM,GF60 Rel,GA60 Rel,GF% Rel,Opp GF60,Opp GA60,Opp GF%,SF,SA,Sh%,Sv%,PDO,TM Sh%,TM Sv%,Sh% RelTM,Sv% RelTM,Sh% Rel,Sv% Rel,Opp Sh%,Opp Sv%,CF,CA,CF60,CA60,CF%,CF60 RelTM,CA60 RelTM,CF% RelTM,CF60 Rel,CA60 Rel,CF% Rel,Opp CF60,Opp CA60,Opp CF%,CSh%,CSv%,CPDO,TM CSh%,TM CSv%,CSh% RelTM,CSv% RelTM,CSh% Rel,CSv% Rel,Opp CSh%,Opp CSv%,%ofTeam TOI,%ofTeam GF,%ofTeam GA,%ofTeam CF,%ofTeam CA,%ofTeam OZFO,%ofTeam DZFO,%ofTeam NZFO,G,A,FirstA,Pts,Pri. Pts,Shots,iCorsi,iSh%,iCSh%,Goals per60,Assists per60,FirstA per60,Points per60,Pri.Pts  per60,Shots per60,iCorsi per60,IGP,IAP,IPP,IPPP,TotFO,NZFO,DZFO,OZFO,NZFO%,DZFO%,OZFO%
857,SAUER, MICHAEL,NY Rangers,D,19,299.517,16,7,3.205,1.402,69.57,2.274,2.0034,53.16,0.9311,-0.6012,16.4,0.5848,-1.2181,19.57,2.2314,2.3544,48.66,120,149,13.3333,95.302,108.6353,7.8692,92.9089,5.4641,2.3932,3.8276,3.9826,7.6544,91.9284,237,286,47.476,57.292,45.32,-5.8686,2.6314,-4.08,-1.2614,0.1694,-0.72,55.4143,55.0288,50.17,6.7511,97.5524,104.3035,4.2628,96.3348,2.4882,1.2177,1.3747,2.1396,4.0268,95.7214,34.3496,39.0244,21.875,33.7607,34.4164,27.2321,31.4741,30.5466,1,2,1,3,2,11,26,9.090909091,3.846153846,0.2003,0.4006,0.2003,0.601,0.4006,2.2036,5.2084,6.25,12.5,18.75,12.5,235,95,79,61,40.4255,33.617,25.9574
858,MEGNA, JAYSON,Pittsburgh,F(C),36,366.183,14,13,2.294,2.13,51.85,2.4051,2.2412,51.76,-0.1111,-0.1111,0.09,-0.0491,0.2734,-3.94,2.2309,2.2008,50.34,156,157,8.9744,91.7197,100.6941,8.2522,92.0215,0.7222,-0.3018,0.9683,-1.6242,7.624,92.3735,275,332,45.059,54.399,45.3,-8.4492,0.4476,-4.49,-6.9729,-0.8163,-3.21,54.9008,53.6515,50.58,5.0909,96.0843,101.1752,4.4948,95.8458,0.5962,0.2385,0.5879,-0.553,4.0635,95.8979,21.2475,20.8955,23.6364,18.9394,20.9994,23.8806,15.3374,16.1501,5,4,3,9,8,36,63,13.88888889,7.936507937,0.8193,0.6554,0.4916,1.4747,1.3108,5.8987,10.3227,35.71,28.57,64.29,57.14,286,99,75,112,34.6154,26.2238,39.1608
859,CLARK, BRETT,Minnesota,D,90,1260.42,42,70,1.999,3.332,37.5,2.4525,2.5043,49.48,-0.4532,0.8279,-11.98,-0.7641,0.7464,-14.16,2.1787,2.2554,49.14,535,623,7.8505,88.764,96.6145,8.7688,91.3354,-0.9183,-2.5714,-2.236,-1.9976,7.5747,92.2054,1023,1236,48.698,58.838,45.29,-3.1533,4.24,-3.42,-2.1695,5.4829,-3.52,54.0673,54.2323,49.92,4.1056,94.3366,98.4422,4.7298,95.4131,-0.6243,-1.0766,-1.3271,-0.817,4.0297,95.8412,29.3116,23.0769,34.8259,28.4167,31.3785,29.3488,28.8976,31.6832,2,11,7,13,9,54,154,3.703703704,1.298701299,0.0952,0.5236,0.3332,0.6188,0.4284,2.5706,7.3309,4.76,26.19,30.95,21.43,1208,512,367,329,42.3841,30.3808,27.2351
860,BOZAK, TYLER,Toronto,F(C),177,2667.8,135,134,3.036,3.014,50.19,2.4058,2.5363,48.68,0.6304,0.4774,1.51,0.8878,0.5261,3.84,2.3017,2.2576,50.48,1322,1576,10.2118,91.4975,101.7093,8.5487,92.2606,1.6631,-0.7631,1.9411,-0.4707,7.8594,92.2271,2453,2963,55.169,66.639,45.29,1.0242,3.6403,-0.93,3.4629,6.3908,-0.89,54.9151,54.2103,50.32,5.5035,95.4776,100.9811,4.4434,95.974,1.0601,-0.4964,1.3484,-0.3935,4.1914,95.8355,31.3688,39.2442,35.6383,32.781,33.5789,34.0708,33.3096,30.4638,29,53,31,82,60,181,322,16.02209945,9.00621118,0.6522,1.192,0.6972,1.8442,1.3494,4.0708,7.2419,21.48,39.26,60.74,44.44,2665,959,936,770,35.985,35.122,28.8931
861,KNUBLE, MIKE,Philadelphia,F(RW),100,1121.77,28,43,1.498,2.3,39.44,2.2804,2.3174,49.6,-0.7828,-0.0174,-10.16,-0.9257,-0.1729,-10.06,2.1974,2.3108,48.74,461,551,6.0738,92.196,98.2698,8.0943,92.1377,-2.0206,0.0583,-2.5937,0.6754,7.644,92.0579,886,1071,47.39,57.285,45.27,-6.4006,1.3537,-3.75,-6.2537,0.674,-3.38,53.8739,54.4886,49.72,3.1603,95.9851,99.1454,4.2395,95.8567,-1.0792,0.1283,-1.3572,0.3531,4.0787,95.7592,23.5598,16,22.2798,21.401,23.7736,21.8474,22.5559,21.2369,7,11,7,18,14,104,184,6.730769231,3.804347826,0.3744,0.5884,0.3744,0.9628,0.7488,5.5627,9.8416,25,39.29,64.29,50,959,364,323,272,37.9562,33.6809,28.3629
862,SUMMERS, CHRIS,Arizona,D,45,526.2,15,23,1.71,2.623,39.47,2.3069,2.1443,51.83,-0.5965,0.4782,-12.35,-0.6116,0.6323,-14.37,2.0973,2.2082,48.71,223,300,6.7265,92.3333,99.0598,7.8364,92.7605,-1.11,-0.4272,-1.1683,-0.3397,7.477,92.2399,420,508,47.891,57.925,45.26,-7.6276,3.1642,-5.08,-6.842,6.8779,-6.48,52.5941,53.4241,49.61,3.5714,95.4724,99.0438,4.1552,96.0842,-0.5838,-0.6117,-0.671,-0.6286,3.9877,95.8666,24.4276,19.2308,29.8701,22.0472,26.8357,19.7161,20.603,22.1511,2,4,1,6,3,29,63,6.896551724,3.174603175,0.2281,0.4561,0.114,0.6842,0.3421,3.3067,7.1836,13.33,26.67,40,20,421,173,123,125,41.0926,29.2162,29.6912
863,WESTGARTH, KEVIN,Calgary,F(RW),104,616.1,20,26,1.948,2.532,43.48,1.8947,2.4299,43.81,0.0531,0.1022,-0.33,-0.0332,0.0696,-1.1,2.0248,2.1812,48.14,255,295,7.8431,91.1864,99.0295,6.8795,91.7131,0.9636,-0.5266,1.2648,-0.4608,7.262,92.3724,487,590,47.427,57.458,45.22,-5.2011,1.3515,-3.18,-11.6569,0.8226,-5.84,52.4628,54.0766,49.24,4.1068,95.5932,99.7,3.6001,95.6692,0.5067,-0.076,0.754,-0.059,3.8595,95.9665,12.3773,12.1951,12.6829,10.184,12.5345,11.7141,9.434,12.5,7,6,5,13,12,60,110,11.66666667,6.363636364,0.6817,0.5843,0.4869,1.266,1.1686,5.8432,10.7125,35,30,65,60,526,214,135,177,40.6844,25.6654,33.6502
864,LAURIDSEN, OLIVER,Philadelphia,D,15,206.883,12,12,3.48,3.48,50,2.3675,2.4405,49.24,1.1128,1.0397,0.76,0.9606,1.3205,-3.85,2.2606,2.2853,49.73,97,98,12.3711,87.7551,100.1262,8.2388,91.9263,4.1323,-4.1712,3.3968,-5.6515,7.7423,92.2024,170,206,49.303,59.744,45.21,-5.8516,2.4103,-3.82,-1.3301,-4.5676,1.16,55.083,54.8888,50.09,7.0588,94.1748,101.2336,4.2924,95.7433,2.7664,-1.5685,2.0825,-2.467,4.104,95.8365,29.2642,36.3636,40,28.7162,27.7628,30.6818,30.0429,28.1125,2,1,1,3,3,15,29,13.33333333,6.896551724,0.58,0.29,0.29,0.8701,0.8701,4.3503,8.4105,16.67,8.33,25,25,194,70,70,54,36.0825,36.0825,27.8351
865,BRODZIAK, KYLE,Minnesota,F(C),211,2813.43,77,105,1.642,2.239,42.31,1.9162,2.0862,47.88,-0.274,0.1531,-5.57,-0.3002,0.2302,-6.85,2.3218,2.2484,50.8,1153,1362,6.6782,92.2907,98.9689,7.2392,92.611,-0.5609,-0.3203,-0.6859,-0.4677,7.9052,92.1839,2201,2669,46.939,56.92,45.2,-1.9356,2.5932,-2.16,-1.9611,3.3763,-2.54,54.9184,53.6902,50.57,3.4984,96.0659,99.5643,3.9206,96.16,-0.4222,-0.094,-0.4736,-0.1819,4.2278,95.8123,28.1036,24.8387,30.3468,27.284,29.3555,22.7371,36.1263,28.4632,26,29,13,55,39,289,542,8.996539792,4.79704797,0.5545,0.6185,0.2772,1.1729,0.8317,6.1633,11.5588,33.77,37.66,71.43,50.65,2688,939,1121,628,34.933,41.7039,23.3631
866,RINALDO, ZAC,Philadelphia,F(C),165,1232.3,31,54,1.509,2.629,36.47,2.3086,2.3874,49.16,-0.7992,0.2418,-12.69,-1.1031,0.3817,-17.28,2.1694,2.2637,48.94,489,596,6.3395,90.9396,97.2791,8.1102,91.907,-1.7708,-0.9674,-2.2275,-1.3656,7.6469,92.1966,949,1151,46.206,56.042,45.19,-7.2268,-0.3148,-3.48,-11.8934,0.0165,-5.72,53.1223,54.3076,49.45,3.2666,95.3084,98.575,4.3205,95.7637,-1.0539,-0.4553,-1.23,-0.6799,4.0837,95.8317,16.4765,10.231,18.75,13.561,16.4805,11.5065,13.7101,15.9971,5,11,9,16,14,119,224,4.201680672,2.232142857,0.2434,0.5356,0.4382,0.779,0.6817,5.794,10.9064,16.13,35.48,51.61,45.16,979,434,296,249,44.331,30.2349,25.4341
867,PRUST, BRANDON,Montreal,F(LW),172,1808.07,64,58,2.124,1.925,52.46,2.1665,2.1214,50.53,-0.0427,-0.1967,1.93,-0.203,-0.1627,-0.25,2.233,2.2942,49.32,748,851,8.5561,93.1845,101.7406,7.5941,92.6222,0.962,0.5622,0.5363,0.5969,7.7816,92.1465,1390,1687,46.127,55.982,45.17,-7.6718,-0.0371,-3.81,-8.4425,0.0632,-4.22,53.9386,54.5611,49.71,4.6043,96.5619,101.1662,4.0271,96.2131,0.5773,0.3489,0.3404,0.2948,4.14,95.7951,22.393,20.8469,21.0145,19.6078,22.4126,18.4091,25.5094,22.2299,14,24,17,38,31,138,208,10.14492754,6.730769231,0.4646,0.7964,0.5641,1.261,1.0287,4.5795,6.9024,21.88,37.5,59.38,48.44,1677,646,626,405,38.5212,37.3286,24.1503
868,PROSSER, NATE,Minnesota,D,121,1621.4,48,58,1.776,2.146,45.28,1.7786,2.2076,44.62,-0.0023,-0.0613,0.66,-0.1181,0.1639,-3.58,2.202,2.2001,50.02,649,779,7.396,92.5546,99.9506,6.8144,92.3313,0.5816,0.2233,0.1529,-0.4579,7.68,92.3362,1288,1565,47.663,57.913,45.15,-0.7267,2.6395,-1.53,-0.0771,3.5946,-1.63,53.5982,53.6328,49.98,3.7267,96.2939,100.0206,3.6755,96.006,0.0512,0.2879,-0.2413,-0.0564,4.1083,95.8979,28.4091,27.1186,30.0518,28.3763,29.7302,22.3226,28.4424,25.626,2,10,3,12,5,53,150,3.773584906,1.333333333,0.074,0.3701,0.111,0.4441,0.185,1.9613,5.5508,4.17,20.83,25,10.42,1331,481,504,346,36.1382,37.8663,25.9955
869,FALK, JUSTIN,NY Rangers,D,104,1390.27,37,67,1.597,2.892,35.58,1.8469,2.0827,47,-0.2501,0.8088,-11.42,-0.2966,0.8765,-12.87,2.1833,2.1817,50.02,593,688,6.2395,90.2616,96.5011,6.9102,92.7656,-0.6708,-2.5039,-0.6288,-2.5468,7.6335,92.3449,1118,1359,48.25,58.651,45.14,-1.7343,3.1993,-2.27,-1.8663,5.7725,-3.52,53.4812,53.3371,50.07,3.3095,95.0699,98.3794,3.6951,96.2441,-0.3856,-1.1742,-0.4687,-1.1193,4.0824,95.9097,28.6993,25.3425,36.612,27.9291,30.8653,27.7737,29.002,26.2035,0,12,3,12,3,72,175,0,0,0,0.5179,0.1295,0.5179,0.1295,3.1073,7.5525,0,32.43,32.43,8.11,1246,430,433,383,34.5104,34.7512,30.7384
870,PALMIERI, NICK,Minnesota,F(RW),38,372.067,10,19,1.613,3.064,34.48,1.7839,2.2094,44.67,-0.1713,0.8545,-10.19,-0.5821,0.2784,-9.59,2.1873,2.2294,49.52,164,191,6.0976,90.0524,96.15,6.9144,91.6338,-0.8168,-1.5814,-2.1827,0.2849,7.5867,92.2947,294,358,47.411,57.732,45.09,0.0294,9.7805,-4.61,1.027,8.309,-3.32,54.6643,54.641,50.01,3.4014,94.6927,98.0941,3.7651,95.3923,-0.3637,-0.6996,-1.3302,0.3289,4.0014,95.9198,20.7432,16.129,22.3529,21.1055,23.414,21.5321,23.5294,21.3559,4,3,1,7,5,52,79,7.692307692,5.063291139,0.645,0.4838,0.1613,1.1288,0.8063,8.3856,12.7397,40,30,70,50,346,126,116,104,36.4162,33.526,30.0578
871,WILSON, TOM,Washington,F(RW),82,639.417,17,16,1.595,1.501,51.52,2.0213,2.2248,47.6,-0.4261,-0.7234,3.91,-0.5638,-1.0082,5.27,2.0982,2.2204,48.59,241,308,7.0539,94.8052,101.8591,7.7135,92.6803,-0.6595,2.1249,-0.6739,2.703,7.4322,92.2574,462,563,43.352,52.829,45.07,-7.18,-3.2369,-2.33,-10.2356,-4.9286,-3.05,52.9293,53.793,49.6,3.6797,97.1581,100.8378,4,96.0319,-0.3204,1.1262,-0.3493,1.5031,3.9642,95.8723,16.4336,12.6866,10.5263,13.7255,15.2451,13.7842,12.4448,16.9867,2,7,4,9,6,62,95,3.225806452,2.105263158,0.1877,0.6568,0.3753,0.8445,0.563,5.8178,8.9144,11.76,41.18,52.94,35.29,532,230,141,161,43.2331,26.5038,30.2632
872,MALONE, BRAD,Colorado,F(C),54,412.55,10,20,1.454,2.909,33.33,2.143,2.0693,50.87,-0.6886,0.8394,-17.54,-0.9417,0.8122,-20,2.0475,2.189,48.33,147,182,6.8027,89.011,95.8137,7.8014,93.0143,-0.9986,-4.0033,-1.4913,-4.1688,7.3577,92.2951,287,350,41.74,50.903,45.05,-9.4356,-5.0524,-2.71,-10.4548,-6.7923,-2.44,52.008,53.6988,49.2,3.4843,94.2857,97.77,4.1874,96.3018,-0.7031,-2.0161,-1.1062,-2.0805,3.9368,95.9236,15.7691,10.2041,20.6186,13.0218,14.1758,19.1462,13.9744,13.6732,4,5,2,9,6,31,66,12.90322581,6.060606061,0.5817,0.7272,0.2909,1.3089,0.8726,4.5085,9.5988,40,50,90,60,375,118,109,148,31.4667,29.0667,39.4667
873,BROWN, MIKE,San Jose,F(RW),145,1103.65,21,45,1.142,2.446,31.82,1.9321,2.2696,45.98,-0.7904,0.1769,-14.17,-1.5543,-0.0855,-19.75,2.1238,2.2258,48.83,405,479,5.1852,90.6054,95.7906,7.1583,92.2882,-1.9732,-1.6827,-3.8001,-0.9846,7.5593,92.2937,809,988,43.981,53.713,45.02,-7.903,-3.9605,-2.34,-14.5306,-4.2252,-5.23,52.69,54.1276,49.33,2.5958,95.4453,98.0411,3.7238,96.0648,-1.128,-0.6194,-2.0118,-0.1845,4.0307,95.8879,15.8643,7.3944,15.411,12.4137,14.8795,14.336,14.7628,15.6979,5,5,4,10,9,114,223,4.385964912,2.242152466,0.2718,0.2718,0.2175,0.5437,0.4893,6.1976,12.1234,23.81,23.81,47.62,42.86,987,397,305,285,40.2229,30.9017,28.8754
874,COLBORNE, JOE,Calgary,F(C),95,1144.45,41,52,2.15,2.726,44.09,2.1452,2.4665,46.52,0.0043,0.2597,-2.43,-0.0374,0.2096,-2.41,2.2354,2.2095,50.29,463,531,8.8553,90.2072,99.0625,7.9445,91.61,0.9108,-1.4028,0.5604,-1.2028,7.6699,92.2849,903,1103,47.342,57.827,45.01,-3.6551,0.6488,-2.13,-3.3038,-0.7328,-1.36,54.6816,53.6118,50.49,4.5404,95.2856,99.826,4.2066,95.6863,0.3338,-0.4007,0.2224,-0.4168,4.088,95.8788,24.8716,24.5509,26.3959,23.6326,24.637,24.6763,23.3968,22.9127,10,19,9,29,19,78,131,12.82051282,7.633587786,0.5243,0.9961,0.4718,1.5204,0.9961,4.0893,6.8679,24.39,46.34,70.73,46.34,1021,365,332,324,35.7493,32.5171,31.7336
875,TYRELL, DANA,Tampa Bay,F(C),54,468.767,12,20,1.536,2.56,37.5,2.2743,2.4047,48.61,-0.7384,0.1552,-11.11,-1.4229,0.1468,-17.58,2.2025,2.3063,48.85,183,217,6.5574,90.7834,97.3408,8.2236,91.5916,-1.6662,-0.8082,-3.318,-0.7659,7.6173,92.1461,355,434,45.438,55.55,44.99,-5.7593,0.8529,-3.35,-8.798,0.3369,-4.56,54.3659,54.6463,49.87,3.3803,95.3917,98.772,4.4423,95.6035,-1.062,-0.2118,-2.0752,-0.2378,4.0512,95.7796,18.3298,10.4348,19.2308,15.827,18.4211,15.1344,17.4084,20.5882,1,8,5,9,6,41,74,2.43902439,1.351351351,0.128,1.024,0.64,1.152,0.768,5.2478,9.4717,8.33,66.67,75,50,443,203,133,107,45.8239,30.0226,24.1535
876,PORTER, KEVIN,Buffalo,F(C),78,797.117,20,27,1.505,2.032,42.55,1.9534,2.2821,46.12,-0.448,-0.2498,-3.57,-0.4757,-0.2407,-4.02,2.1922,2.2535,49.31,321,379,6.2305,92.876,99.1065,7.136,92.5566,-0.9055,0.3194,-0.56,0.1816,7.689,92.209,586,718,44.109,54.045,44.94,-6.1503,-3.0072,-1.9,-9.2134,-2.8852,-3.43,53.61,54.4303,49.62,3.413,96.2396,99.6526,3.8866,96,-0.4737,0.2395,-0.3023,0.2322,4.0891,95.8598,21.6942,17.3913,19.8529,18.6446,20.8237,18.1731,17.6749,19.4868,7,8,5,15,12,66,108,10.60606061,6.481481481,0.5269,0.6022,0.3764,1.1291,0.9033,4.9679,8.1293,35,40,75,60,619,243,187,189,39.2569,30.21,30.5331
877,STAIOS, STEVE,NY Islanders,D,65,976.317,28,45,1.721,2.765,38.36,2.1478,2.4875,46.34,-0.4271,0.278,-7.98,-0.5089,0.0954,-7.15,2.2294,2.2361,49.92,445,480,6.2921,90.625,96.9171,7.4697,91.4783,-1.1776,-0.8533,-1.6103,-0.4922,7.7277,92.2127,782,959,48.058,58.936,44.92,-5.7365,2.2145,-3.76,-3.9673,0.7994,-2.31,53.9546,53.5474,50.19,3.5806,95.3076,98.8882,3.9926,95.6144,-0.4121,-0.3068,-0.7052,-0.0996,4.1319,95.824,30.9351,25.6881,31.6901,29.2665,31.2276,30.8434,34.0136,29.7893,0,8,5,8,5,63,127,0,0,0,0.4916,0.3073,0.4916,0.3073,3.8717,7.8048,0,28.57,28.57,17.86,867,311,300,256,35.8708,34.6021,29.5271
878,KUBALIK, TOMAS,Columbus,F(RW),8,92.6833,3,5,1.942,3.237,37.5,2.1526,2.2985,48.36,-0.2106,0.9383,-10.86,-0.3389,0.9559,-12.5,2.2073,2.2449,49.58,40,47,7.5,89.3617,96.8617,7.4905,92.3645,0.0095,-3.0028,-0.1389,-2.1112,7.7945,92.2484,75,92,48.552,59.558,44.91,-3.4256,5.6179,-4.16,-3.4953,13.1087,-7.93,52.527,54.2644,49.19,4,94.5652,98.5652,4.1415,95.7388,-0.1415,-1.1736,-0.3825,-0.5241,4.2022,95.863,24.2605,21.4286,31.25,23.0061,29.1139,24.5098,27.7778,22.8814,1,1,0,2,1,8,13,12.5,7.692307692,0.6474,0.6474,0,1.2947,0.6474,5.1789,8.4158,33.33,33.33,66.67,33.33,82,27,30,25,32.9268,36.5854,30.4878
879,SPALING, NICK,Nashville,F(C),195,2526.95,81,105,1.923,2.493,43.55,2.2268,2.2657,49.57,-0.3035,0.2274,-6.02,-0.3239,0.203,-5.98,2.2391,2.1984,50.46,1054,1259,7.685,91.66,99.345,7.9426,92.1975,-0.2576,-0.5375,-0.389,-0.4218,7.7371,92.293,1948,2391,46.253,56.772,44.9,-4.0797,2.357,-3.16,-3.5283,2.2129,-2.82,54.1622,53.3631,50.37,4.1581,95.6085,99.7666,4.424,95.8362,-0.2659,-0.2277,-0.356,-0.194,4.134,95.8803,26.5372,23.6152,28.2258,25.129,27.3195,27.8596,26.8277,26.7663,27,27,17,54,44,226,371,11.94690265,7.277628032,0.6411,0.6411,0.4036,1.2822,1.0447,5.3662,8.809,33.33,33.33,66.67,54.32,2442,860,844,738,35.217,34.5618,30.2211
880,ASHTON, CARTER,Toronto,F(RW),47,351.983,5,14,0.852,2.386,26.32,2.2628,2.4277,48.24,-1.4105,-0.0412,-21.93,-1.6144,0.1095,-25.68,2.1402,2.2866,48.35,125,186,4,92.4731,96.4731,8.6703,92.3407,-4.6703,0.1324,-5.0803,-0.728,7.7283,92.2343,268,329,45.684,56.082,44.89,-4.7804,-4.8786,-0.4,-5.7053,-6.6601,-0.14,52.0386,55.361,48.45,1.8657,95.7447,97.6104,4.484,96.0176,-2.6184,-0.2729,-2.9343,-0.6263,4.1127,95.8696,15.6488,6.0241,16.2791,14.1574,14.224,18.6555,13.1547,13.6816,0,3,2,3,2,44,69,0,0,0,0.5114,0.3409,0.5114,0.3409,7.5004,11.7619,0,60,60,40,329,110,108,111,33.4347,32.8267,33.7386
881,JOENSUU, JESSE,Edmonton,F(LW),49,436.8,8,21,1.099,2.885,27.59,2.0346,2.3607,46.29,-0.9357,0.5239,-18.7,-1.4746,0.5042,-24.36,2.206,2.288,49.09,185,212,4.3243,90.0943,94.4186,7.7336,92.3615,-3.4093,-2.2672,-5.0215,-2.4082,7.6981,92.1016,359,441,49.313,60.577,44.88,-0.2853,2.0696,-1,-1.9633,-0.2857,-0.85,54.0643,54.3896,49.85,2.2284,95.2381,97.4665,4.1022,95.9652,-1.8738,-0.7271,-2.7904,-0.8507,4.0803,95.7933,18.9749,9.0909,22.1053,18.382,18.9027,13.2773,20.7547,16.6047,2,4,3,6,5,52,85,3.846153846,2.352941176,0.2747,0.5495,0.4121,0.8242,0.6868,7.1429,11.6758,25,50,75,62.5,367,134,154,79,36.5123,41.9619,21.5259
882,O_BYRNE, RYAN,Toronto,D,116,1797.92,59,67,1.969,2.236,46.83,2.1929,2.2685,49.15,-0.2239,-0.0326,-2.33,-0.0534,-0.2163,1.63,2.2211,2.229,49.91,773,929,7.6326,92.7879,100.4205,7.3788,92.3352,0.2538,0.4528,1.3267,1.1484,7.7451,92.1968,1451,1783,48.423,59.502,44.87,-6.3581,3.3755,-4.53,-10.0491,5.3775,-7.06,53.6973,53.5371,50.07,4.0662,96.2423,100.3085,4.003,95.9582,0.0632,0.2841,0.6076,0.773,4.1363,95.8365,32.3025,31.7204,30.3167,28.3232,34.4076,24.0325,37.6767,31.5514,3,10,4,13,7,64,176,4.6875,1.704545455,0.1001,0.3337,0.1335,0.4338,0.2336,2.1358,5.8735,5.08,16.95,22.03,11.86,1600,602,613,385,37.625,38.3125,24.0625
883,BREEN, CHRISTOPHER,Calgary,D,9,80.3,6,5,4.483,3.736,54.55,1.8973,2.6118,42.08,2.5859,1.1242,12.47,3.3108,1.3913,21.21,2.183,2.2147,49.64,45,65,13.3333,92.3077,105.641,7.3721,90.8834,5.9613,1.4243,7.8646,0.7925,7.7466,92.2714,83,102,62.017,76.214,44.86,12.3077,19.465,-1.83,17.3001,21.113,0.07,53.3466,53.5338,49.91,7.2289,95.098,102.3269,3.8167,95.3976,3.4123,-0.2996,4.6072,-0.6466,4.092,95.8631,18.3103,46.1538,26.3158,23.7143,23.6659,24.5902,9.6296,25.8278,0,2,1,2,1,4,10,0,0,0,1.4944,0.7472,1.4944,0.7472,2.9888,7.472,0,33.33,33.33,16.67,82,39,13,30,47.561,15.8537,36.5854
884,FINLEY, JOE,NY Islanders,D,21,225.383,2,9,0.532,2.396,18.18,2.2296,2.4789,47.35,-1.6971,-0.083,-29.17,-2.3457,-0.4822,-31.82,2.0867,2.1919,48.77,67,109,2.9851,91.7431,94.7282,7.6164,91.4963,-4.6313,0.2468,-6.3976,1.2431,7.4142,92.4125,165,203,43.925,54.041,44.84,-10.0115,-2.1084,-4.16,-12.0467,-3.2182,-4.59,52.6741,54.3788,49.2,1.2121,95.5665,96.7786,4.1337,95.5852,-2.9216,-0.0187,-3.93,0.593,3.9615,95.9692,22.1492,5,19.1489,18.2522,21.1679,20,24.0602,21.229,0,1,0,1,0,3,17,0,0,0,0.2662,0,0.2662,0,0.7986,4.5256,0,50,50,0,196,76,64,56,38.7755,32.6531,28.5714
885,MAYOROV, MAXIM,Columbus,F(RW),10,103.783,2,5,1.156,2.891,28.57,2.0451,2.3351,46.69,-0.8889,0.5555,-18.12,-1.4961,0.7687,-26.98,2.2001,2.0944,51.23,41,36,4.878,86.1111,90.9891,7.4739,92.1441,-2.5958,-6.033,-4.2129,-6.7033,7.5496,92.5254,65,80,37.578,46.25,44.83,-12.4774,-7.8278,-3.24,-14.939,-8.5658,-4.1,54.8758,51.4656,51.6,3.0769,93.75,96.8269,4.0857,95.682,-1.0088,-1.932,-1.9736,-2.379,4.0093,95.9306,23.4221,11.7647,29.4118,17.9558,20.5128,10.8108,31.9728,22.5,1,1,1,2,2,9,9,11.11111111,11.11111111,0.5781,0.5781,0.5781,1.1563,1.1563,5.2031,5.2031,50,50,100,100,95,36,47,12,37.8947,49.4737,12.6316
886,GUENIN, NATE,Colorado,D,83,1115.85,44,36,2.366,1.936,55,2.3286,2.2346,51.03,0.0373,-0.2989,3.97,-0.2277,-0.2752,1.02,2.2092,2.1968,50.14,474,560,9.2827,93.5714,102.8541,7.9445,92.4498,1.3382,1.1216,0.512,0.6898,7.6811,92.3053,884,1088,47.533,58.502,44.83,-6.645,2.5102,-4.35,-7.0808,0.0193,-3.46,54.0152,53.8141,50.09,4.9774,96.6912,101.6686,4.2981,96.009,0.6793,0.6821,0.2284,0.4716,4.09,95.9179,28.334,26.506,25.7143,25.6009,28.3407,32.8165,23.9167,27.7228,3,7,3,10,6,52,108,5.769230769,2.777777778,0.1613,0.3764,0.1613,0.5377,0.3226,2.7961,5.8072,6.82,15.91,22.73,13.64,1032,364,287,381,35.2713,27.8101,36.9186
887,KULEMIN, NIKOLAI,Toronto,F(LW),188,2453.25,95,106,2.323,2.592,47.26,2.3788,2.4338,49.43,-0.0553,0.1587,-2.16,-0.0922,0.0487,-1.44,2.3453,2.2739,50.77,1045,1300,9.0909,91.8462,100.9371,8.6267,92.4071,0.4642,-0.5609,0.401,-0.395,7.9253,92.2005,2078,2558,50.822,62.562,44.82,-2.5815,1.9628,-2.02,-2.8528,-0.6112,-1.11,55.4907,54.2281,50.58,4.5717,95.8561,100.4278,4.4543,95.9837,0.1174,-0.1276,0.0712,-0.1172,4.2264,95.8067,27.2267,26.4624,27.6042,26.1581,27.0345,25.7389,30.0589,31.4504,20,37,18,57,38,228,453,8.771929825,4.415011038,0.4891,0.9049,0.4402,1.3941,0.9294,5.5763,11.0792,21.05,38.95,60,40,2575,1030,918,627,40,35.6505,24.3495
888,EBBETT, ANDREW,Pittsburgh,F(C),55,537.083,15,20,1.676,2.234,42.86,2.1379,2.1937,49.36,-0.4622,0.0406,-6.5,-0.3759,0.034,-5.39,2.1152,2.2027,48.99,220,285,6.8182,92.9825,99.8007,7.7158,92.5929,-0.8976,0.3895,-0.2011,0.6588,7.4814,92.3011,418,515,46.697,57.533,44.8,-5.9398,3.3042,-4.45,-10.6293,7.4322,-8.56,52.7967,54.0265,49.42,3.5885,96.1165,99.705,4.0617,95.9547,-0.4731,0.1618,0.0097,0.5082,4.0064,95.9229,21.0207,17.8571,21.2766,17.8176,23.4091,14.9867,24.343,19.9531,3,7,5,10,8,51,89,5.882352941,3.370786517,0.3351,0.782,0.5586,1.1171,0.8937,5.6974,9.9426,20,46.67,66.67,53.33,459,170,176,113,37.037,38.3442,24.6187
