PLAYER,TEAM,CLAUSE,EXPIRY,AGE,POS,,GP,G,A,P,+/-,TOI,W,L,SO,GAA,Sv%,,SALARY,CAP HIT ▾
768. Jordan Maletta,Vancouver Canucks,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$792,500"
769. Mario Lucia,New York Rangers,,RFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$767,500","$792,500"
770. Sam Anas,Dallas Stars,,RFA,24,C,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$792,500"
771. Linus Hultstrom,Dallas Stars,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$792,500"
772. Yohann Auvitu,Carolina Hurricanes,,UFA,28,"D, LW",,25,2,2,4,1,15:36,-,-,-,-,-,,"$792,500","$792,500"
773. Carter Hart,Dallas Stars,,RFA,18,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,$0,"$792,500"
774. Brandon Carlo,Chicago Blackhawks,,RFA,20,D,,82,6,10,16,9,20:48,-,-,-,-,-,,"$717,500","$789,167"
775. Ryan Murphy,Anaheim Ducks,,RFA,24,D,,27,0,2,2,-11,13:10,-,-,-,-,-,,"$750,000","$787,500"
776. Jaycob Megna,Columbus Blue Jackets,,RFA,24,D,,1,0,0,0,1,15:20,-,-,-,-,-,,"$925,000","$786,667"
777. Michael Mersch,Carolina Hurricanes,,RFA,24,LW,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$786,667"
778. Rasmus Andersson,Tampa Bay Lightning,,RFA,20,D,,1,0,0,0,-1,18:33,-,-,-,-,-,,$0,"$786,667"
779. Anton Blidh,New York Rangers,,RFA,22,LW,,19,1,1,2,-2,08:46,-,-,-,-,-,,"$792,500","$784,167"
780. Pontus Aberg,Boston Bruins,,RFA,23,LW,,15,1,1,2,-2,12:20,-,-,-,-,-,,"$842,500","$780,833"
781. Taylor Leier,Boston Bruins,,RFA,23,LW,,10,1,1,2,-1,09:03,-,-,-,-,-,,"$768,150","$779,617"
782. Carter Verhaeghe,Toronto Maple Leafs,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$842,500","$778,333"
783. Rinat Valiev,New York Rangers,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$842,500","$778,333"
784. Paul Bittner,Pittsburgh Penguins,,RFA,20,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$778,333"
785. Michael Brodzinski,Ottawa Senators,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$778,333"
786. Oscar Dansk,Tampa Bay Lightning,,RFA,23,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$792,500","$775,833"
787. Linus Ullmark,St. Louis Blues,,RFA,23,G,,1,-,-,-,-,-,0,1,0,3.05,.917,,"$892,500","$775,833"
788. Christoph Bertschy,Colorado Avalanche,,RFA,23,C,,5,0,1,1,0,08:08,-,-,-,-,-,,"$742,500","$775,833"
789. Andreas Englund,Columbus Blue Jackets,,RFA,21,D,,5,0,0,0,-3,10:37,-,-,-,-,-,,"$742,500","$775,833"
790. Aleksi Saarela,Ottawa Senators,,RFA,20,"C, LW",,0,0,0,0,0,,-,-,-,-,-,,$0,"$775,833"
791. Kyle Capobianco,Toronto Maple Leafs,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$775,833"
792. Vitaly Abramov,St. Louis Blues,,RFA,19,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$775,833"
793. Emerson Etem,New York Islanders,,RFA,25,"LW, RW",,3,0,0,0,1,08:48,-,-,-,-,-,,"$775,000","$775,000"
794. Nicolas Deslauriers,Colorado Avalanche,,UFA,26,LW,,42,0,2,2,-6,07:24,-,-,-,-,-,,"$775,000","$775,000"
795. Ludwig Bystrom,Edmonton Oilers,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$832,500","$775,000"
796. Tim Heed,Pittsburgh Penguins,,UFA,26,D,,1,0,0,0,0,16:29,-,-,-,-,-,,"$775,000","$775,000"
797. Anthony Duclair,New York Rangers,,RFA,21,"LW, RW",,58,5,10,15,-7,13:17,-,-,-,-,-,,"$832,500","$772,500"
798. Brandon Halverson,New Jersey Devils,,RFA,21,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$742,500","$772,500"
799. Dillon Heatherington,Dallas Stars,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$770,833"
800. Jeremy Lauzon,Pittsburgh Penguins,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$770,000"
801. Dean Kukan,Ottawa Senators,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$767,500"
802. Daniel Renouf,Los Angeles Kings,,RFA,23,D,,1,0,0,0,0,13:35,-,-,-,-,-,,"$692,500","$767,500"
803. Jesse Gabrielle,Colorado Avalanche,,RFA,20,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$767,500"
804. Yakov Trenin,St. Louis Blues,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$761,667"
805. Oliver Kylington,Washington Capitals,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$761,667"
806. Filip Chlapik,Arizona Coyotes,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$759,167"
807. Nicolas Petan,New Jersey Devils,,RFA,22,C,,54,1,12,13,-13,10:54,-,-,-,-,-,,"$750,000","$758,333"
808. Chris Driedger,Florida Panthers,,RFA,23,G,,1,-,-,-,-,-,0,1,0,6.00,.733,,"$780,000","$755,000"
809. Jordan Subban,Detroit Red Wings,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$755,000"
810. Cristoval Nieves,Detroit Red Wings,,RFA,23,LW,,1,0,0,0,-1,11:44,-,-,-,-,-,,"$742,500","$755,000"
811. Anthony Stolarz,St. Louis Blues,,RFA,23,G,,7,-,-,-,-,-,2,1,1,2.07,.928,,"$725,000","$753,333"
812. Andreas Johnsson,Dallas Stars,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$750,833"
813. Carl Dahlstrom,Edmonton Oilers,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$750,833"
814. Justin Scott,Dallas Stars,,RFA,21,"RW, C",,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$750,833"
815. Jacob Graves,Dallas Stars,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$750,833"
816. Mark Barberio,New Jersey Devils,,UFA,27,D,,60,2,11,13,-5,20:39,-,-,-,-,-,,"$800,000","$750,000"
817. Laurent Brossoit,Montreal Canadiens,,RFA,24,G,,8,-,-,-,-,-,4,1,0,1.99,.928,,"$650,000","$750,000"
818. Buddy Robinson,Edmonton Oilers,,RFA,25,RW,,4,0,0,0,0,06:56,-,-,-,-,-,,"$750,000","$750,000"
819. Ryan Dzingel,Los Angeles Kings,,UFA,25,"C, RW",,81,14,18,32,7,14:23,-,-,-,-,-,,"$750,000","$750,000"
820. Jonathan Marchessault,Minnesota Wild,,UFA,26,C,,75,30,21,51,-21,16:54,-,-,-,-,-,,"$750,000","$750,000"
821. Cody Goloubef,Columbus Blue Jackets,,UFA,27,D,,33,0,5,5,-11,16:59,-,-,-,-,-,,"$800,000","$750,000"
822. Philipp Grubauer,Washington Capitals,,RFA,25,G,,24,-,-,-,-,-,13,6,3,2.04,.926,,"$850,000","$750,000"
823. Connor Carrick,Edmonton Oilers,,RFA,23,D,,67,2,6,8,8,16:20,-,-,-,-,-,,"$650,000","$750,000"
824. Viktor Svedberg,Winnipeg Jets,,UFA,26,D,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$750,000"
825. Sam Brittain,St. Louis Blues,,UFA,25,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$750,000","$750,000"
826. Keegan Lowe,Washington Capitals,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$750,000","$750,000"
827. Jordin Tootoo,Buffalo Sabres,,UFA,34,RW,,50,2,1,3,-6,06:44,-,-,-,-,-,,"$750,000","$750,000"
828. Klas Dahlbeck,Chicago Blackhawks,,RFA,26,D,,43,2,4,6,-12,13:53,-,-,-,-,-,,"$750,000","$750,000"
829. Alex Biega,Columbus Blue Jackets,,UFA,29,D,,36,0,3,3,-4,13:10,-,-,-,-,-,,"$700,000","$750,000"
830. Brett Gallant,San Jose Sharks,,UFA,28,LW,,0,0,0,0,0,,-,-,-,-,-,,"$750,000","$750,000"
831. Steven Fogarty,San Jose Sharks,,RFA,24,"C, RW",,0,0,0,0,0,,-,-,-,-,-,,"$750,000","$750,000"
832. Esa Lindell,Los Angeles Kings,,RFA,23,D,,73,6,12,18,8,21:52,-,-,-,-,-,,"$802,500","$745,833"
833. Niklas Hansson,Buffalo Sabres,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$745,833"
834. Roland McKeown,Montreal Canadiens,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$717,500","$745,000"
835. Remi Elie,Minnesota Wild,,RFA,22,LW,,18,1,6,7,5,15:37,-,-,-,-,-,,"$767,500","$745,000"
836. Laurent Dauphin,Arizona Coyotes,,RFA,22,C,,24,2,1,3,-2,10:54,-,-,-,-,-,,"$767,500","$745,000"
837. Julius Nattinen,Chicago Blackhawks,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$745,000"
838. Dylan Blujus,Minnesota Wild,,UFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$742,500"
839. Joonas Korpisalo,Florida Panthers,,RFA,23,G,,14,-,-,-,-,-,7,5,1,2.88,.905,,"$792,500","$742,500"
840. Jaccob Slavin,Chicago Blackhawks,,UFA,23,D,,82,5,29,34,23,23:26,-,-,-,-,-,,"$742,500","$742,500"
841. Matthew Spencer,Nashville Predators,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$742,500"
842. Malte Stromwall,Tampa Bay Lightning,,RFA,22,RW,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$742,500"
843. Daniel Vladar,Colorado Avalanche,,RFA,19,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,$0,"$742,500"
844. Peter Cehlarik,Tampa Bay Lightning,,RFA,21,"LW, RW",,11,0,2,2,0,13:54,-,-,-,-,-,,"$692,500","$742,500"
845. Justin Holl,Anaheim Ducks,,RFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$742,500"
846. John Gilmour,New Jersey Devils,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$742,500"
847. Thomas DiPauli,New Jersey Devils,,RFA,23,"C, LW",,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$742,500"
848. Gabriel Gagné,Nashville Predators,,RFA,20,RW,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$742,500"
849. Mathieu Joseph,Chicago Blackhawks,,RFA,20,RW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$742,500"
850. Ivan Barbashev,Nashville Predators,,RFA,21,C,,30,5,7,12,5,11:47,-,-,-,-,-,,"$742,500","$741,667"
851. AJ Greer,Florida Panthers,,RFA,20,LW,,5,0,1,1,-2,13:39,-,-,-,-,-,,"$725,000","$741,667"
852. Calvin Thurkauf,New York Islanders,,RFA,20,"C, LW",,0,0,0,0,0,,-,-,-,-,-,,$0,"$738,333"
853. Mike Blunden,New Jersey Devils,,UFA,30,RW,,2,0,0,0,0,08:07,-,-,-,-,-,,"$725,000","$737,500"
854. Nikita Soshnikov,Detroit Red Wings,,RFA,23,RW,,56,5,4,9,1,10:50,-,-,-,-,-,,"$742,500","$736,667"
855. Adam Musil,Vancouver Canucks,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$735,833"
856. Parker Wotherspoon,Edmonton Oilers,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$735,833"
857. Matt Nieto,Montreal Canadiens,,RFA,24,"LW, RW",,59,7,6,13,-12,15:56,-,-,-,-,-,,"$735,000","$735,000"
858. Kyle Platzer,Washington Capitals,,RFA,22,RW,,0,0,0,0,0,,-,-,-,-,-,,"$735,000","$735,000"
859. Jake Guentzel,San Jose Sharks,,RFA,22,"C, LW",,40,16,17,33,7,15:53,-,-,-,-,-,,"$667,500","$734,167"
860. Sergey Zborovskiy,Winnipeg Jets,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$734,167"
861. Nathan Bastian,Minnesota Wild,,RFA,19,"RW, C",,0,0,0,0,0,,-,-,-,-,-,,$0,"$734,167"
862. Mattias Janmark,Vegas Golden Knights,,RFA,24,C,,0,0,0,0,0,,-,-,-,-,-,,"$792,500","$733,750"
863. Ethan Prow,San Jose Sharks,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$730,000"
864. Maxime Lajoie,Washington Capitals,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$730,000"
865. Alex Lintuniemi,Calgary Flames,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$717,500","$729,167"
866. Daniel Altshuller,Washington Capitals,,UFA,23,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$725,000","$728,333"
867. Spencer Martin,Tampa Bay Lightning,,RFA,22,G,,3,-,-,-,-,-,0,2,0,4.36,.865,,"$742,500","$728,333"
868. Vince Dunn,Vegas Golden Knights,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$728,333"
869. Chandler Stephenson,Montreal Canadiens,,RFA,23,C,,4,0,0,0,0,08:52,-,-,-,-,-,,"$842,500","$725,833"
870. Adin Hill,Los Angeles Kings,,RFA,21,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$667,500","$725,833"
871. Josh Jacobs,Carolina Hurricanes,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$725,833"
872. Samuel Montembeault,Washington Capitals,,RFA,20,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$667,500","$725,833"
873. Filip Hronek,San Jose Sharks,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$725,833"
874. Givani Smith,Pittsburgh Penguins,,RFA,19,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$725,833"
875. Beau Bennett,Calgary Flames,,RFA,25,"RW, LW",,65,8,11,19,-3,13:33,-,-,-,-,-,,"$725,000","$725,000"
876. Tyler Pitlick,Washington Capitals,,UFA,25,RW,,31,8,3,11,0,09:55,-,-,-,-,-,,"$725,000","$725,000"
877. Iiro Pakarinen,New York Islanders,,RFA,25,RW,,14,2,2,4,2,08:55,-,-,-,-,-,,"$725,000","$725,000"
878. Andrew Bodnarchuk,Pittsburgh Penguins,,UFA,29,D,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$725,000"
879. Stephen Johns,Edmonton Oilers,,RFA,25,D,,61,4,6,10,-10,18:15,-,-,-,-,-,,"$650,000","$725,000"
880. Keith Kinkaid,Carolina Hurricanes,,UFA,28,G,,26,-,-,-,-,-,8,13,1,2.64,.916,,"$750,000","$725,000"
881. Daniel Carr,Pittsburgh Penguins,,RFA,25,LW,,33,2,7,9,4,10:15,-,-,-,-,-,,"$725,000","$725,000"
882. Brian Ferlin,Washington Capitals,,RFA,25,RW,,0,0,0,0,0,,-,-,-,-,-,,"$725,000","$725,000"
883. Christian Folin,San Jose Sharks,,UFA,26,D,,51,2,6,8,10,14:56,-,-,-,-,-,,"$850,000","$725,000"
884. Dante Salituro,Tampa Bay Lightning,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,"$625,000","$725,000"
885. Joseph Cramarossa,Buffalo Sabres,,UFA,24,C,,59,4,6,10,0,09:48,-,-,-,-,-,,"$724,500","$724,500"
886. Kole Sherwood,Vancouver Canucks,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$721,667"
887. Connor Hobbs,New Jersey Devils,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$721,667"
888. Ethan Bear,Ottawa Senators,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$721,667"
889. Chase De Leo,Dallas Stars,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$712,500","$720,833"
890. Scott Kosmachuk,St. Louis Blues,,UFA,23,RW,,0,0,0,0,0,,-,-,-,-,-,,"$725,000","$720,000"
891. Thomas Vannelli,Anaheim Ducks,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$717,500","$720,000"
892. Jonas Siegenthaler,Calgary Flames,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$720,000"
893. Nicholas Baptiste,Ottawa Senators,,RFA,21,RW,,14,3,1,4,1,09:14,-,-,-,-,-,,"$740,000","$718,333"
894. Vinnie Hinostroza,Pittsburgh Penguins,,RFA,23,C,,49,6,8,14,-1,11:58,-,-,-,-,-,,"$667,500","$717,500"
895. Markus Hannikainen,Tampa Bay Lightning,,RFA,24,LW,,10,1,1,2,0,09:07,-,-,-,-,-,,"$742,500","$717,500"
896. Kevin Labanc,St. Louis Blues,,RFA,21,RW,,55,8,12,20,9,13:40,-,-,-,-,-,,"$667,500","$717,500"
897. Alex Schoenborn,Pittsburgh Penguins,,RFA,21,RW,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
898. Michael Amadio,Philadelphia Flyers,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
899. Eric Cornel,Minnesota Wild,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
900. Tom Parisi,Minnesota Wild,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
901. Nick Seeler,Vancouver Canucks,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$717,500"
902. Kyle Wood,Chicago Blackhawks,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
903. Robin Norell,St. Louis Blues,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
904. Adam Gilmour,Columbus Blue Jackets,,RFA,23,"C, RW",,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$717,500"
905. Juho Lammikko,Nashville Predators,,RFA,21,"LW, RW",,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
906. Luke Johnson,Carolina Hurricanes,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
907. Justin Kirkland,Buffalo Sabres,,RFA,20,"LW, RW",,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
908. Anthony Cirelli,Carolina Hurricanes,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
909. Anton Lindholm,Winnipeg Jets,,RFA,22,D,,12,0,0,0,-8,14:45,-,-,-,-,-,,"$667,500","$717,500"
910. Dennis Yan,Toronto Maple Leafs,,RFA,20,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
911. Deven Sideroff,New Jersey Devils,,RFA,20,RW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
912. Colton White,Washington Capitals,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
913. Blake Speers,Edmonton Oilers,,RFA,20,C,,3,0,0,0,0,09:29,-,-,-,-,-,,$0,"$717,500"
914. Samuel Girard,Minnesota Wild,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
915. Graham Knott,Columbus Blue Jackets,,RFA,20,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
916. Frederic Allard,New Jersey Devils,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
917. Thomas Schemitsch,Nashville Predators,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$717,500"
918. Mitch Vande Sompel,Calgary Flames,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
919. Brandon Gignac,Pittsburgh Penguins,,RFA,19,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$717,500"
920. Xavier Ouellet,Arizona Coyotes,,RFA,23,D,,66,3,9,12,2,17:58,-,-,-,-,-,,"$715,000","$715,000"
921. Reid Boucher,Pittsburgh Penguins,,RFA,23,LW,,39,6,4,10,-6,08:42,-,-,-,-,-,,"$715,000","$715,000"
922. Gregory Chase,Los Angeles Kings,,RFA,22,C,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$715,000"
923. Zachary Fucale,Calgary Flames,,RFA,22,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$700,000","$714,167"
924. Vitek Vanecek,Tampa Bay Lightning,,RFA,21,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$692,500","$714,167"
925. Julius Bergman,Tampa Bay Lightning,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$714,167"
926. Nelson Nogier,Florida Panthers,,RFA,21,D,,10,0,0,0,-1,11:42,-,-,-,-,-,,"$650,000","$713,333"
927. Gustav Bouramman,Vegas Golden Knights,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$713,333"
928. Pierre-Edouard Bellemare,Minnesota Wild,,UFA,32,"LW, C",,82,4,4,8,-1,12:58,-,-,-,-,-,,"$725,000","$712,500"
929. Chris VandeVelde,Toronto Maple Leafs,,UFA,30,"C, LW",,81,6,9,15,-5,11:33,-,-,-,-,-,,"$725,000","$712,500"
930. Chris Tierney,Tampa Bay Lightning,,RFA,23,C,,80,11,12,23,0,14:36,-,-,-,-,-,,"$700,000","$711,667"
931. Christian Djoos,Detroit Red Wings,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$830,000","$711,667"
932. Brett Pollock,Detroit Red Wings,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$711,667"
933. Colin Stevens,Detroit Red Wings,,UFA,24,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$735,000","$710,000"
934. Pheonix Copley,St. Louis Blues,,UFA,25,G,,1,-,-,-,-,-,0,1,0,5.08,.828,,"$708,750","$708,750"
935. Erik Cernak,Toronto Maple Leafs,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$708,333"
936. Keegan Kolesar,Minnesota Wild,,RFA,20,RW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$708,333"
937. Martin Reway,Buffalo Sabres,,RFA,22,"LW, C",,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$706,667"
938. Spencer Watson,Chicago Blackhawks,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$705,833"
939. Valentin Zykov,Edmonton Oilers,,RFA,22,LW,,2,1,0,1,1,06:15,-,-,-,-,-,,"$727,500","$705,000"
940. Travis Boyd,Carolina Hurricanes,,RFA,23,C,,0,0,0,0,0,,-,-,-,-,-,,"$742,500","$705,000"
941. Adam Helewka,Colorado Avalanche,,RFA,22,LW,,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$705,000"
942. Teddy Blueger,Philadelphia Flyers,,RFA,22,"C, LW",,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$705,000"
943. Andrew Mangiapane,San Jose Sharks,,RFA,21,"LW, C",,0,0,0,0,0,,-,-,-,-,-,,"$655,000","$705,000"
944. Adam Carlson,Florida Panthers,,RFA,23,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$667,500","$705,000"
945. Kyle Schempp,Philadelphia Flyers,,RFA,23,C,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$705,000"
946. Sean Maguire,Philadelphia Flyers,,RFA,25,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$667,500","$705,000"
947. Caleb Jones,Vancouver Canucks,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$705,000"
948. Nicolas Roy,New Jersey Devils,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$705,000"
949. Lukas Bengtsson,Detroit Red Wings,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$705,000"
950. Madison Bowey,Toronto Maple Leafs,,RFA,22,D,,0,0,0,0,0,,-,-,-,-,-,,"$692,500","$703,333"
951. Rourke Chartier,Arizona Coyotes,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$703,333"
952. Brian Hart,Colorado Avalanche,,RFA,23,RW,,0,0,0,0,0,,-,-,-,-,-,,"$715,000","$703,333"
953. Brendan Guhle,Philadelphia Flyers,,RFA,19,D,,3,0,0,0,1,16:21,-,-,-,-,-,,$0,"$703,333"
954. Guillaume Brisebois,Dallas Stars,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$703,333"
955. Mackenzie Blackwood,Columbus Blue Jackets,,RFA,20,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,$0,"$703,333"
956. Francis Perron,Minnesota Wild,,RFA,21,LW,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$703,333"
957. Chris Martenet,Arizona Coyotes,,RFA,20,D,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$703,333"
958. Oskar Sundqvist,Philadelphia Flyers,,RFA,23,C,,10,0,0,0,-4,09:10,-,-,-,-,-,,"$792,500","$700,833"
959. Korbinian Holzer,St. Louis Blues,,UFA,29,D,,32,2,5,7,0,13:30,-,-,-,-,-,,"$700,000","$700,000"
960. Luke Gazdic,Toronto Maple Leafs,,UFA,28,LW,,11,0,0,0,-2,07:07,-,-,-,-,-,,"$700,000","$700,000"
961. Fredrik Claesson,Washington Capitals,,RFA,24,D,,33,3,8,11,5,13:08,-,-,-,-,-,,"$700,000","$700,000"
962. Greg McKegg,Dallas Stars,,RFA,25,C,,46,3,4,7,-3,10:12,-,-,-,-,-,,"$700,000","$700,000"
963. Jack Skille,Chicago Blackhawks,,UFA,30,RW,,55,5,4,9,0,08:47,-,-,-,-,-,,"$700,000","$700,000"
964. Michael Leighton,Buffalo Sabres,,UFA,36,G,,4,-,-,-,-,-,2,2,0,3.43,.870,,"$700,000","$700,000"
965. Magnus Paajarvi,Carolina Hurricanes,,UFA,26,LW,,32,8,5,13,9,12:09,-,-,-,-,-,,"$700,000","$700,000"
966. Jarred Tinordi,Carolina Hurricanes,,RFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$700,000"
967. Philip Varone,Colorado Avalanche,,UFA,26,C,,7,0,0,0,-3,07:58,-,-,-,-,-,,"$700,000","$700,000"
968. Landon Ferraro,Vancouver Canucks,,UFA,25,"C, RW",,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$700,000"
969. Cal O'Reilly,Philadelphia Flyers,,UFA,30,C,,11,0,1,1,-6,07:55,-,-,-,-,-,,"$700,000","$700,000"
970. Andrey Pedan,Winnipeg Jets,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$700,000"
971. Michal Kempny,Vancouver Canucks,,UFA,26,D,,0,0,0,0,0,,-,-,-,-,-,,"$700,000","$700,000"
972. Conner Bleackley,St. Louis Blues,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$650,000","$700,000"
973. Blake Siebenaler,New Jersey Devils,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$695,000"
974. Jack Dougherty,Anaheim Ducks,,RFA,21,D,,0,0,0,0,0,,-,-,-,-,-,,"$667,500","$695,000"
975. Clark Bishop,Ottawa Senators,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$645,000","$695,000"
